5403	13310	12949	16114
5135	5009	12090	14666
11911	14619	13773	15725
11602	12960	12462	15753
11735	12882	12536	15559
4101	4218	4240	12286
4218	4480	4240	12286
11499	13281	12733	14971
8936	9100	12257	14143
4834	4576	12505	14949
3232	12855	3300	13636
12323	12726	11846	15311
1778	2134	13398	15111
5136	13205	5233	13827
11648	13191	14355	16335
10215	14127	13054	14748
10058	10234	13209	13519
2398	2320	2234	13285
2234	2064	2398	13285
13148	13393	8796	14958
11722	12157	12855	15471
14605	15287	13663	15676
11825	15860	12550	16116
10396	12693	13244	16077
9655	12621	9812	14900
9732	12183	9950	14128
7179	6567	12946	14151
1717	1908	2240	12750
2561	2437	12311	14067
7704	7360	7513	13218
10578	10363	13128	15043
6710	6896	12805	14706
12547	12795	14626	15644
12756	13082	11798	14622
5739	6031	5896	15867
11640	13843	13940	16418
11549	13484	12588	14797
8365	13615	8575	16296
11849	12945	15383	16431
8470	13137	8177	14143
2923	2856	2620	13636
4964	4795	13093	14193
2753	12313	2587	13769
6912	6316	12765	14950
12601	12174	14456	15400
12535	13254	2573	14813
3492	12862	3653	16467
13375	14660	12823	15600
9699	12941	9982	13975
11276	14671	12418	14722
6680	14694	13876	15357
12076	13582	12831	16379
12573	15538	11984	16726
12156	7742	14585	16071
11571	14171	12786	15848
6927	7163	7515	13429
12090	13574	13180	15428
12115	13449	11096	15536
13429	14738	7521	16493
12768	14467	13726	16453
1843	2192	13397	13912
12705	13517	12027	16307
12460	11564	13482	15435
5836	5808	13274	15230
12320	13152	11574	14126
4656	13413	4784	15625
2708	14307	2444	14457
11500	13516	12008	15396
11555	12034	13122	15724
11958	13150	12440	16026
2077	12075	1748	14961
12136	13428	12393	15253
11742	12591	14501	15624
12363	13878	10866	14355
4783	12263	4914	13300
13581	12602	16177	16465
5327	12685	5316	15205
2341	2001	13750	15754
11800	12508	13707	14761
3149	2856	2923	13636
12670	15609	13014	15979
11745	13244	12197	14947
11550	14791	13342	15059
12084	13014	11774	15329
13296	14166	11682	14865
3363	14944	3123	14981
4803	12524	4647	12947
11526	12356	13271	15165
7515	7163	7358	13429
11584	12121	12939	15899
12127	13306	13233	16699
1243	1495	1085	12440
11878	14209	13487	14912
11497	12863	12637	14536
13008	13360	12079	15744
12453	14280	11637	14680
12557	13558	13455	14753
12493	13666	14695	16043
7214	6324	6961	12216
9378	14940	13177	16186
10534	10350	10513	12319
10923	14355	13343	15466
12617	13094	11785	16150
1052	911	12796	15782
11652	12827	12280	16239
2964	2714	2877	12546
2964	2881	2714	12546
12356	14054	11617	14858
11727	14353	12681	15956
5061	14074	11950	16251
10113	12437	9826	13820
3409	13047	3542	14125
6850	13272	6340	14967
11746	13460	14631	16172
5405	14121	5407	14938
12233	12641	11533	13673
7700	13722	12753	14093
9813	9517	9363	12818
12781	14741	9590	15757
11708	12167	13898	16706
11786	13110	12030	16397
11659	12980	12415	14032
12266	14453	15695	16116
4853	13798	12053	15361
11900	15109	15039	16309
10868	11131	12381	13420
1638	1926	1635	15034
11613	12127	13233	14412
11692	12907	12269	15879
11559	13583	13297	14825
10708	12166	10451	13928
11988	14076	12807	16372
12799	13372	11946	14000
10841	12475	10765	14231
12001	13044	11712	15613
4150	4256	4011	15033
10304	10302	10574	12559
10302	10363	10574	12559
13332	13362	11902	16400
10490	10336	12659	14607
9019	12760	13979	15825
12033	12617	12259	16438
9682	9139	12735	14547
13008	12079	13860	15744
12069	14369	12391	14707
11887	13198	12655	15357
1004	13239	1361	15133
12157	14401	13862	15471
12022	13564	14154	15895
11808	13210	13027	14633
1477	12588	1255	14991
9778	13202	9978	16165
716	6527	13199	16180
917	874	1044	12685
13790	14034	879	16212
8734	12554	8396	15894
13496	14832	11555	16523
8888	12352	8570	13748
9242	13427	12377	14464
3131	2933	2791	13422
11879	12847	12531	15862
13245	13742	12212	13818
11619	15448	13971	15703
12035	13846	12090	15965
12620	15191	13309	15621
12720	11710	15787	16011
12564	15040	11989	16059
2360	13316	2020	13704
8148	8301	8036	13877
11727	14379	14353	15956
11784	13340	12560	13728
3874	12471	3552	14163
7440	12678	6940	16691
1377	1877	1564	14544
11694	13043	12409	13894
8327	12739	8685	14552
11921	15477	14735	15547
11996	15604	14194	16316
7344	11979	7468	13732
13430	14919	14395	16430
11721	12803	12675	16084
3466	12833	3322	14566
2680	2797	12775	14784
7954	12420	7843	13801
7842	12842	14594	15202
9422	12623	9729	16031
12147	12866	13965	16642
14181	14270	11898	16700
5652	13138	12841	14993
8520	12427	13184	14525
6704	14034	12104	16212
12450	15798	11593	16010
10350	10375	10513	12319
8727	8837	9050	13650
7432	7622	7978	14172
5199	12369	4909	14812
12350	15558	13909	16217
4473	13211	12304	14630
3324	13311	12822	15494
9973	9748	9683	12486
915	13498	13036	16338
5223	5243	13161	13339
9457	9973	9683	12486
7006	12520	7270	15539
3092	3288	14139	16257
11890	13509	15005	16302
12297	13205	4623	16155
12511	13192	11514	14204
12367	13372	3233	14000
12001	4584	13798	15613
12552	13156	11502	15072
2497	13123	12692	15871
8463	12476	8299	13672
11925	15112	13812	16033
8240	7988	7841	13527
8240	7841	8078	13527
13336	14288	13314	15733
12279	11806	12989	15665
11745	13991	12984	15105
9587	12093	9317	15065
11695	12322	14715	15698
2232	13906	12045	16256
12247	14182	13309	16707
957	12932	6410	13876
4149	4286	12907	14191
11592	13032	12586	15282
11940	13005	13127	16421
2431	12462	2913	14190
9397	9026	13217	15261
7386	12314	7385	13844
5393	5455	13438	13848
1525	1437	1270	16027
1270	1437	1337	16027
9732	12183	14128	15198
11906	12757	12406	14623
11322	11280	13347	15293
10966	13634	10761	15574
11918	12348	13425	15819
11100	10892	10759	15536
6778	14706	13506	16708
12932	13876	11795	14197
13707	15530	2772	15938
11392	12118	11313	13794
11961	14099	13380	15884
12222	13126	12295	15942
1241	1138	12113	15886
2649	12535	2735	13535
2186	2502	13067	14431
10026	13940	13411	16130
10998	14160	13913	15794
12071	12635	11736	14879
11646	14790	13937	16040
12551	11794	14464	15839
9389	9139	12735	13678
12576	14596	11977	15080
12226	15974	12738	16078
3173	3482	13489	14356
7551	13506	12805	14412
9729	12623	15673	16031
8058	8399	8178	12917
7809	13902	7972	14886
12081	15659	12607	15757
13280	13333	2294	15491
12479	11827	14195	15313
9662	9813	9363	12818
11327	13719	11901	15150
1286	13366	1665	16668
4569	13212	12786	16176
11861	13400	15576	15735
1139	1243	1085	12440
12933	13199	11616	15152
12308	11617	15885	16669
11815	13207	12041	15368
9142	12538	8939	13815
4934	12124	4709	13783
8396	12554	8734	13363
10047	12046	10152	14256
1620	11990	1770	13790
13422	14779	11689	16066
12308	15180	12060	15885
4429	4241	14206	14215
11980	13450	11800	15959
12304	13321	12450	16394
12099	15843	12064	16661
6052	14093	5764	15780
10070	15380	12744	16611
3005	3073	12725	13532
1927	13999	12981	14512
12325	13159	12682	16237
12550	15860	14246	16116
4101	13426	12286	14465
7764	11977	13555	15568
8400	12741	8171	13467
12537	15146	12984	16574
12230	14451	12407	16145
6696	14599	6606	15073
8642	12303	8310	14228
8532	8257	8699	13726
13748	14257	12191	15424
2296	11996	14669	16079
8431	8257	8532	13726
2418	2136	2086	15014
11749	13085	14565	15709
11548	14242	12444	15266
6744	6746	12416	13308
2007	13027	13388	16633
12551	14464	12619	15839
13325	15288	1847	15442
4973	13946	12154	14014
913	12113	1138	15886
8262	12010	13690	15114
9718	9502	14135	14914
11792	13372	16340	16696
4446	12293	13452	14287
12135	13735	13467	14992
12082	13027	12334	16411
5742	12976	5900	15035
5393	13438	5419	15650
6204	6267	6209	12370
12484	14504	11907	15220
8381	12597	8119	14608
1637	1760	1444	13408
12882	14101	2610	15397
9020	13124	8843	14401
15317	15727	13549	16461
13138	14871	11760	14993
12079	11511	13278	13860
11818	12515	14375	16695
3063	13383	3218	13625
8058	7839	8399	12917
4355	3980	12056	14473
3720	3789	12405	13664
12867	13160	11645	16706
5644	12042	5834	15495
8487	8809	8545	13770
12931	15949	13405	16614
12509	13260	5008	15546
11661	13807	12036	15142
7941	7663	7326	12492
9156	12690	9362	15401
11831	14651	12405	15423
2495	13027	2167	14065
6453	11913	6731	15523
7408	7583	13801	15197
6273	12665	6265	15234
11188	12390	10980	14059
12588	11549	16018	16404
11526	12042	13084	14973
8143	12096	8172	13956
3874	3838	3552	12471
11871	12967	12044	14243
6222	12821	14863	15747
11554	13428	12802	15464
11800	12508	14761	15418
8626	12788	8284	13425
2638	2693	2759	12725
6975	7182	6401	16623
6401	7182	6393	16623
2542	14554	12527	16541
6261	6226	13942	14827
13123	14241	2942	15078
12231	13535	3055	14271
6763	6870	13334	14782
3487	3397	3934	14137
3487	3934	3716	14137
2693	3005	2759	12725
11344	11157	11345	12863
5122	4934	5121	12864
11800	15959	13450	16236
12707	14884	13284	16065
11777	14135	13005	15089
12296	13397	2688	14408
12091	14288	8930	16336
11517	12154	13291	13968
11979	13732	7344	14285
12608	14899	13953	14999
11836	12911	12264	15883
7835	7694	13534	14026
8413	8225	14230	16011
4027	12268	3832	14286
8841	12468	9036	14169
876	12836	13279	16520
13104	14296	4483	16608
7154	6932	6486	13330
12938	14840	8147	15557
7931	7764	7399	11977
7399	7764	7563	11977
11985	15928	13742	16241
4374	4266	13482	14902
12151	13739	10665	15364
3377	3232	12855	14284
4452	15486	14131	15899
12371	13978	9647	16634
2099	13392	12724	14557
9585	12668	9592	13421
8647	8308	8473	14317
2097	13561	1818	14109
2404	13111	2574	16256
9831	13959	9976	15674
12596	14761	12508	15418
10942	15116	12355	15794
13776	14565	11939	16196
9611	9886	9772	13843
9015	12711	9203	15239
3009	3002	13523	14432
11565	12429	13400	15891
11668	15006	14225	16202
11800	14761	12596	15418
8287	13745	12695	15534
12204	14414	13039	16281
11825	14246	12550	15860
13161	13339	12090	14365
12342	14714	13363	16493
6070	14077	12498	15018
12505	11663	14348	15648
9395	14343	9690	15416
12377	14142	13412	16270
6425	12440	6631	13683
12083	13380	12708	16660
11864	14999	12891	16142
9644	13094	12617	16146
12705	13936	12486	16690
4423	4496	4394	15813
9616	12545	13242	16567
2840	2951	13898	15565
13101	13780	11796	14816
1806	14308	12348	15468
12511	14204	11514	15098
8487	8545	8315	13770
1482	1826	1622	13210
11505	13479	12684	14663
12737	12804	11938	15823
11765	13134	12238	13880
11607	13903	15284	15664
2901	2743	13629	13989
11140	13083	11336	15154
8300	8340	8651	14248
12820	12994	11921	15179
1921	13727	2092	15184
11679	13366	12643	14511
11730	13569	12972	14535
5446	13808	12416	14006
12179	15003	13931	15175
7705	13429	7358	16493
11510	15957	12239	15965
6864	6716	13198	16096
1919	1818	1636	14298
11513	13417	12716	16204
2416	12422	2417	14188
11517	13968	12242	14083
7977	8145	8166	12078
11931	16014	15448	16078
2407	2488	2723	12694
2723	2488	2880	12694
12412	11791	14260	16223
1482	1483	1826	13210
7792	13807	12036	14539
4311	4290	13503	15440
12050	13769	2582	13999
4834	4935	4831	14949
7589	13994	11929	15366
11562	12874	12361	15842
11533	12641	12233	14766
11089	12449	14156	15824
13193	13741	3095	13986
12801	14864	14108	16282
12127	11816	12959	14252
11542	14568	14897	16549
4496	4685	4394	15813
11946	13538	12898	16105
9399	14031	9245	16201
13526	14113	11943	16543
13199	15152	12933	16354
12872	15496	14028	15931
11685	14519	13521	15214
3331	3036	2764	12143
3331	3078	3036	12143
11637	14280	12453	16127
12251	14890	12989	16451
12020	15709	2371	16410
3557	3511	13029	14140
3366	12525	3672	13625
13488	14330	12460	15121
2536	2684	13270	14565
12303	13432	11661	16044
12828	12968	11642	14075
12418	11494	13886	16107
11495	12048	13009	14387
12173	12690	11662	15333
11646	12273	13937	14790
12647	12917	11710	14435
2517	13480	12215	14376
11746	13017	12983	15610
8395	8167	12785	13485
11519	15015	13696	15450
6853	13437	12227	14843
11612	12710	12422	15573
11954	13860	13360	15744
11835	13510	12704	14937
11617	12308	14793	16669
11757	12202	13726	16646
12382	11731	12835	16284
3233	13372	12367	14770
8341	14877	13611	15296
4380	4472	4514	14659
4514	4472	4719	14659
4530	4713	13871	13945
12283	14441	12540	16700
1226	14218	882	15248
8837	8727	8675	13650
12098	13741	13989	15791
6455	15827	14227	16214
11733	16484	12278	16649
12493	11787	12795	16147
4082	3828	12627	14405
11258	13491	12067	16414
12412	13391	8797	14759
12090	13339	13161	14666
12097	13078	11553	14266
12362	11723	14692	16628
12029	14515	11776	16191
12608	13953	12891	14999
11846	12726	12323	15567
12899	13612	2046	15420
12106	13324	13504	14889
11923	13029	12525	16182
2599	12681	2272	14353
11896	16028	14869	16519
14284	16387	12799	16696
8200	12265	8112	13379
4821	13574	4627	16627
13562	13898	2506	15306
11495	12118	12957	13861
11261	11196	11263	13221
12694	16363	12324	16580
12259	13430	15492	16438
11617	13690	12010	14563
12744	13259	11673	15380
12398	13373	11153	15154
12790	14521	11938	15823
12723	15212	14530	16438
10589	13400	10840	14058
11814	13020	14720	15438
12092	12990	11468	16476
13462	13599	8633	16278
1408	13746	1580	14942
12010	15114	13633	15796
13056	10098	14280	16127
8463	8131	7940	12730
9811	13186	12465	15359
11750	15627	12914	16123
9157	13978	9511	16596
11282	11224	12653	13440
7916	8437	8093	13598
8093	8437	8261	13598
11648	15323	12293	16232
11824	12352	13188	15259
12016	13945	4713	14767
9587	9891	12093	15478
11021	14124	12767	14918
12783	13228	11821	14606
12330	13600	3793	14497
12362	14692	12997	16628
13012	13923	1899	15254
7395	12448	7569	14892
9809	13960	12453	14127
2180	12167	2182	15890
12381	14372	11965	14994
12348	13554	15468	15819
11968	13466	11527	13755
10723	15329	10935	15533
13881	15194	3638	16446
12199	11745	13222	14551
2917	13523	13222	13754
12359	11546	12854	14596
1361	13239	14060	15133
12462	12960	12013	14665
6437	6684	6281	12908
11512	14826	12685	14942
5830	5606	5679	12426
11623	12219	12908	14872
956	12663	6552	13624
5920	11975	13853	15216
11531	13801	12104	15312
12243	16554	12652	16722
1480	13521	12441	14780
10441	12375	10703	16328
9257	12925	9186	14641
12448	13368	11547	15939
12276	13289	4228	13840
10432	10169	12921	14616
12773	11574	14393	16464
12332	11816	13703	14475
1718	1103	1440	12396
1765	2024	12782	13468
12513	13709	2367	16329
11554	12393	13428	15464
12650	14963	7522	15119
12006	14810	13700	16215
11557	15043	13719	15187
13610	13834	12653	16148
12171	13435	11515	15292
12160	13621	4279	14310
12584	13836	9011	15065
11708	12867	12339	16706
6731	15499	11913	16437
12935	14186	1299	14516
12238	13880	15530	16236
3464	13047	14356	15355
12460	14330	13488	14372
7159	6959	6362	16090
11613	12039	13506	14706
8547	13095	8966	16447
6106	7006	6111	12520
11996	14669	11588	16316
13474	14450	11724	16709
9886	9945	9772	13843
11550	12005	13630	13771
13350	15309	11961	15884
12389	13496	3988	14576
3024	13751	12772	16460
6268	6191	6259	12059
11872	12681	13163	13663
11701	13684	13060	14062
10875	13738	11078	14637
10416	12928	13998	15936
12317	13292	16013	16221
11936	12731	13921	15597
7672	7895	13788	15950
8476	12078	8145	13770
5657	12368	5914	15156
12727	14263	13962	16257
6570	6362	6959	16090
13121	14715	12322	15698
11575	13360	12452	13481
8323	12706	8181	14043
7887	13569	12972	14893
2416	2260	2082	12422
4183	12783	13228	14699
2871	2606	12703	14554
892	1152	842	13701
10765	10766	10653	12163
11563	12684	12293	15076
8145	8476	8166	12078
11738	12737	14293	15707
2390	2319	2477	12900
2477	2319	2556	12900
13765	14340	11702	14818
10616	10644	13507	15861
12603	11702	13765	14340
11275	14637	13037	15511
12813	15191	14592	16557
11824	13188	12352	15319
12483	14385	11992	16403
12298	13344	2188	14584
12460	14636	11564	15435
4903	5186	12871	16334
11233	12552	11177	15072
3387	12740	3240	14716
12582	13825	15777	16028
892	842	808	13701
5258	5224	13161	14074
10017	10170	12338	15356
7655	14050	12255	14709
12576	15020	14596	15080
11766	12450	14099	14953
13360	14362	13008	14558
13007	13205	11501	16432
10693	10547	12696	14141
10943	15913	12055	16477
4899	13988	13234	15188
12116	11536	13553	15856
11838	13099	12096	16480
3974	4136	12939	15486
12477	13333	2566	14107
12403	14120	11513	14153
13137	13143	7824	15643
11795	13040	12673	14549
10582	10765	10653	12163
9139	9066	12735	13678
7640	8229	8068	12339
11838	12036	13099	16480
7686	16563	13582	16606
11288	13097	15039	16162
4717	4508	12460	13653
12254	12481	16402	16610
11692	14001	13236	15500
8300	7997	8340	14248
2826	12909	2633	13365
6296	6458	6426	13701
4850	12240	14737	14751
9107	14249	12543	16531
11320	13037	11138	15748
10879	11030	13083	14174
4736	4479	4603	12920
4603	4865	4736	12920
7882	7640	8068	12339
10649	12718	10720	14453
10582	12163	10653	15257
4745	4537	4615	12169
2994	12467	14056	14984
7572	12042	7397	14050
12875	15569	12856	16210
9527	9484	9612	13296
13340	13833	12726	15883
12061	13905	12902	14304
12255	13908	6077	15347
11635	13967	12835	15831
13012	16457	12264	16528
2369	12527	2698	14553
6944	12340	14274	16206
12546	14353	11884	15580
8342	13795	8564	14113
11942	13567	12825	15584
6048	12368	5657	13580
12478	13009	11495	13861
10260	14272	13108	15279
7843	12420	7482	13801
12417	14378	13295	15772
3294	3590	12101	14055
12898	16105	13538	16325
7539	12985	7463	13396
8848	13712	8518	15588
3843	13698	13029	14283
11675	13021	14349	15797
12950	7701	14311	16503
8163	14668	8405	14806
10976	12260	11065	13616
3726	13045	4091	13711
12181	2252	14108	15602
11749	13085	12321	14565
13380	15884	12708	16660
1843	12830	13397	16650
9156	9050	9362	12690
10911	10750	13021	14349
12342	7845	14714	16493
9026	13217	8924	13322
13187	13910	11941	15778
13007	15793	14105	16086
11481	13417	11447	15339
11604	14495	12992	16263
11666	12143	14457	15732
12498	15018	14077	15929
12192	13748	12352	15424
8481	8168	7857	13712
13844	14594	12842	15202
11370	12990	11296	13595
10449	12166	10450	14312
4987	12974	12187	14726
13306	14631	12069	16172
6844	12417	6686	15772
2748	12757	2898	13769
12758	5992	14993	15035
15448	16014	13710	16078
6862	6747	12777	13870
3589	13472	12518	15522
11618	12224	12980	14906
11521	13347	12540	14347
7666	13566	8149	16294
10757	10678	10938	15046
10938	10678	10727	15046
11683	13252	12294	13570
12812	13277	11621	14426
3843	4087	14140	16713
13322	14821	13563	16406
9527	9612	9806	13296
13625	13996	3091	16198
12119	13497	13184	16304
8539	14249	8463	15287
3053	2737	14561	14658
8566	8403	12589	14359
9050	8837	9362	12690
12246	16182	13411	16418
8696	13615	8573	14728
2167	13027	2007	14065
12404	13361	12086	14200
1381	1466	13471	14148
12367	14000	3463	14501
6106	6202	6146	13575
3043	12408	3206	13829
13202	13991	11960	16165
12453	13960	11924	14127
6475	13239	6300	15133
12113	14397	14315	15585
12238	13707	3272	14468
13372	13636	3318	14284
10800	14160	12243	14259
5408	5447	5385	14121
12625	12990	11113	15396
2587	12313	2326	13769
9486	9520	9814	12329
3597	13372	12799	14000
9069	12686	9023	14552
5177	13241	12446	16346
10573	13321	12450	15510
12413	13713	11861	16233
8564	12736	8560	15414
11578	15915	15052	15948
12046	10152	14256	14588
12455	11804	14612	15277
14149	14701	9427	14854
6225	6144	12520	16349
12477	13673	1811	15491
9489	12734	13841	16571
3377	3703	3540	12855
3377	3300	3232	14284
2948	12763	2986	13536
10144	10143	13050	14567
11705	13405	12402	16237
12698	11592	13897	14451
3064	3219	14495	15697
12616	14693	11649	14867
8696	8350	8573	13615
12496	15379	8265	16336
1434	1060	14512	15162
12243	12652	11768	15544
1743	13392	1985	15421
12705	15221	13517	16307
12442	11894	13276	16723
9088	13677	9029	15349
6657	12440	6456	14388
11733	12278	13567	16649
11648	12293	13452	16232
11665	12706	12181	15036
12758	14993	13138	15035
11105	14198	13203	15686
4364	13112	4614	15140
12184	11511	13278	16374
3377	3568	3703	12855
1898	12501	1600	14645
1657	1656	14041	15030
11452	11901	14654	15150
8760	13715	12901	14400
12352	11736	13788	14879
7134	13762	12015	13866
12009	13382	14371	15820
12073	13360	12947	14558
12646	15795	12228	16301
12657	13576	12973	16260
8760	9060	12901	13715
3254	3516	13711	13986
12047	13713	3849	14380
8333	8293	8154	14608
12620	14548	2679	16557
11709	14233	12429	15029
1818	2265	14109	14786
9486	9814	9665	12329
11861	13400	12429	15891
8481	7857	8140	13712
4618	12239	4792	14044
12402	13405	11705	15949
10580	14849	12482	15656
11635	13967	12403	14120
11671	12571	12965	15761
13073	14555	2719	14626
2567	13227	2394	13639
2040	12356	14858	15165
12421	14636	12460	15435
2474	2367	12513	13709
11611	12511	13753	14207
9630	9967	13851	14240
11206	14462	11954	14478
11817	14866	12627	15740
11385	11177	10979	13156
11951	15910	12577	16161
2014	12997	2102	14703
11937	12735	12804	14082
12033	13882	11734	16438
7734	7374	7531	13011
12383	12912	11573	15755
7734	7457	7374	13011
11937	12803	12735	14082
5573	12758	5832	13764
8552	14303	12662	16003
12583	13485	11674	14311
11647	13076	12346	14496
12519	13427	9692	15371
9440	12781	9590	14603
3729	4013	3871	13142
11936	15597	13921	15705
10766	12163	14102	15257
13974	15067	12802	15599
8448	8272	8375	13609
7334	7601	7786	13609
7601	7950	7786	13609
11728	12804	12737	15823
12627	14866	12905	15740
13824	14068	13018	15996
5362	14006	12416	15784
7721	14027	13445	14804
5836	15230	13274	15439
10910	10654	14652	14857
6200	13942	12580	15427
11896	12582	14982	16028
12183	11605	15394	15599
11890	15005	12574	16302
12020	13374	12860	16436
12064	14621	12099	15413
3157	12807	2915	14076
2873	12626	3337	15157
4091	13045	3952	13711
11808	13210	14633	16053
10766	10653	12163	15257
2417	2416	2082	12422
4286	12459	4148	14461
12265	15295	12534	15633
8688	9026	8924	13322
8688	9258	9026	13322
3458	3300	3377	14284
8741	8350	8696	13615
12319	13139	12256	15196
4667	12797	4551	13646
14252	14475	12349	14507
5185	4892	5069	12553
2938	14443	13385	14495
11513	12716	12138	14411
12348	13554	2238	15468
10637	13454	10768	14850
7959	13357	12566	14383
1484	1241	12113	14633
4584	13798	4650	14659
11452	11398	11327	15150
12919	14106	9886	14326
13161	13339	11909	15964
8760	12901	9060	14400
2435	13656	2600	14784
4659	13212	13818	15273
1934	12503	1863	13958
4447	14472	13185	14842
6932	6318	6486	13330
11096	12115	13928	15574
9261	14618	13450	16539
11536	12561	13449	15071
12056	12228	13128	16301
12087	11521	14181	16700
1086	1665	1499	16668
11834	15120	12694	16610
4104	14087	12057	15509
1908	12750	1717	16158
12447	15544	12652	16722
4011	4256	4122	15033
13768	14457	12626	15732
4484	13835	13283	15812
11433	12066	11136	16644
2407	12694	2723	15873
12821	14685	11916	15747
1339	12758	824	13764
11616	11979	14985	15214
13150	14388	12440	16026
11532	14456	12174	15400
13876	14694	1164	15382
5041	4936	13355	14291
8741	13615	8696	14728
3029	2720	12626	13749
3786	13430	12259	14375
11787	13005	12444	15342
13354	15584	15452	16649
11215	13500	11122	15824
8314	12791	8313	13730
13831	16018	11549	16224
12119	12745	12241	16303
11910	15295	15007	15633
10626	10471	12379	14399
13006	14139	13962	16257
2207	2366	12894	14475
12193	12329	12991	15338
9911	10140	12644	15840
13301	14581	11863	15354
12801	14108	11665	16282
11525	12724	13392	15455
8959	8797	8627	15534
8338	8959	8627	15534
7023	6420	7157	13330
12215	11528	13193	15997
11573	13500	12165	16564
12058	11537	14115	14931
9638	9464	10004	14135
9464	9759	10004	14135
11895	13989	12241	15791
8394	8393	12135	14225
11745	12660	12510	15649
13061	13190	11919	16612
12255	14050	7577	14275
11957	14607	12602	15946
11714	11998	13869	14888
7302	13490	12340	16206
5003	4784	13895	16388
12951	13575	11561	15417
9054	9060	13715	14396
11872	13163	12681	15560
12616	11649	13899	14867
12362	12997	11824	16628
12799	15137	11702	16696
11831	13664	12405	14651
1086	1286	1665	16668
11618	12224	13115	14169
11583	14674	13838	16588
7962	13358	7793	14317
12507	13461	9742	15302
11516	12344	14220	15181
1301	1480	12441	14780
9689	12619	9838	14550
11850	14660	13375	15600
2129	11996	2414	14669
6678	6778	6590	14706
2464	13284	2804	14219
11786	12890	12206	16397
1915	13432	13069	14221
7214	12216	7583	15197
4647	4532	12524	13352
12938	14032	8304	14932
1714	13119	2056	16405
12314	14299	12820	15566
6074	5877	12085	13528
9360	12294	13570	15334
12155	11821	12941	14272
2994	12743	3132	14984
13006	13496	11555	16523
9284	12628	13461	13781
5920	6051	5843	11975
13041	14586	13914	14620
12339	7881	14738	15894
8341	13611	8803	15296
12892	14190	12462	15753
11815	12895	14931	15741
11777	13127	12207	13668
8224	8342	8564	14113
11946	13177	12562	16186
14395	14919	11782	16430
11867	12850	13277	15374
9813	9517	12818	14070
11641	13472	12884	15522
9497	14031	12829	14583
1659	1504	13896	14590
9236	8762	8917	15146
1573	12952	1220	14575
8771	13514	12100	15135
14595	15411	11969	15417
12704	14937	13039	15720
8917	9025	9236	15146
12177	13835	11518	15812
5210	12144	5049	15444
10877	10613	10835	13610
14225	15006	12135	16202
13148	13254	11790	16439
7603	12059	7261	15390
5075	13479	5192	14663
12375	14904	14367	16328
11987	13297	13583	14825
12604	13632	11551	13697
12532	14263	12272	15233
10239	13729	13139	16200
4770	15848	12068	16509
11721	14167	13048	14341
12026	12378	13984	15283
2822	2501	2663	14012
11670	12313	15297	16246
11561	12315	13870	16349
3602	14085	3607	15963
11826	12998	14295	14792
8849	12541	9291	13779
11723	12362	13081	16628
15452	15584	12825	16649
12055	12077	15593	16369
3682	12931	3848	13405
5387	12423	13808	14006
12593	14186	12935	15350
11524	15021	13056	15561
4038	4173	4179	14125
4038	3822	4173	14125
11617	13033	12311	14858
13770	14955	8145	15148
12333	12592	11688	16633
10744	11032	12110	14042
11140	13440	13083	16148
11505	13191	12363	16640
8724	13795	13026	14389
11996	14194	2414	14669
13155	14934	12290	15005
12653	14837	11554	16170
12223	13657	13389	14494
7147	6395	6524	13359
1820	1637	13408	15015
11741	12873	12725	14796
11718	12191	14846	15902
5233	13827	12851	14582
1878	2225	2049	13687
11864	12292	15172	16153
12582	11896	13825	16028
12538	12770	11776	15013
5126	5092	4939	13162
14387	16008	14845	16419
14466	15689	12407	16717
6707	6494	6708	12419
3146	2952	13531	14503
5446	5406	5361	13808
10352	12585	13926	16401
3386	3629	3763	13737
3544	3386	3763	13737
12247	11737	14396	15621
7547	13100	8073	16231
12530	13491	11505	14941
12092	12990	12552	15686
11786	12890	16397	16498
13681	14750	7620	15470
6759	6588	6868	14378
1116	12893	1585	15206
3902	3754	3532	14755
7385	12314	7386	14489
2483	2726	2153	14384
2399	2483	2153	14384
10940	14184	12421	14957
12794	14466	12407	16717
12387	13070	11514	13230
1716	15569	1546	16210
3086	2918	14356	16362
15074	15724	12649	16087
13036	13498	12683	16338
4029	3754	3902	14755
9978	9778	10062	12722
11974	14113	15804	15841
12007	11502	13156	13694
6597	14739	13101	16009
3617	13047	3613	14551
12275	13083	11503	13440
735	13046	1043	14797
11989	13909	12564	16059
7887	7733	13569	14893
12658	14662	11596	16086
11531	13801	14342	15501
13582	16563	13288	16606
9398	9179	13997	15204
12582	11594	14063	14982
12425	14465	12286	16698
9778	10254	10062	12722
7589	14649	7300	15366
8457	8543	8621	12695
8457	8621	8287	12695
1467	1252	12134	16399
13481	14291	12457	14362
10341	10576	10698	13738
10698	10576	10809	13738
3611	3395	3074	13311
3611	3074	3319	13311
11539	12770	12538	15013
12922	10810	14607	15596
10081	9993	9856	13602
9912	10081	9856	13602
11142	11387	11183	13230
1843	13397	2192	16650
12292	13083	11654	14174
2007	14065	13027	16633
12931	14238	13405	15949
1797	13017	1852	16495
4028	12755	3817	16226
10468	13659	13759	16035
12990	13856	12552	16266
11788	12264	12911	15883
10689	13911	12792	15130
4659	13212	4832	13818
5453	5430	5326	15000
11782	12912	12383	14754
12000	14701	12385	16363
11574	12320	14126	15224
9897	12630	9887	13976
12211	13228	11684	16526
7865	7715	13735	13823
6646	14534	12108	15407
